local_ID,TR,Season,STOR_ID,Contracted_MW,BM_NBM,C_F_PF,Response_Time,Availability_Price,Utilisation_Price,Accepted,Location,All_or_Nothing,indexation
1,TR31,11.1,676,12,NBM,F,18,0,55.2,TRUE,North,FALSE,FALSE
2,TR31,11.1,677,10,NBM,F,18,0,55.3,TRUE,North,FALSE,FALSE
3,TR31,11.1,678,10,NBM,F,15,0,55.5,TRUE,North,FALSE,FALSE
4,TR31,11.1,679,12,NBM,F,15,0,55.6,TRUE,North,FALSE,FALSE
5,TR31,11.1,680,11,NBM,F,15,0,55.7,TRUE,South,FALSE,FALSE
6,TR31,11.1,681,9,NBM,F,9,0,55.8,TRUE,North,FALSE,FALSE
7,TR31,11.1,585,29,BM,C,20,2,160,FALSE,South,FALSE,FALSE
8,TR31,11.1,716,6,NBM,C,8,1.25,86.9,FALSE,North,FALSE,FALSE
9,TR31,11.1,562,6,NBM,F,20,0.99,89,FALSE,South,FALSE,FALSE
10,TR31,11.1,329,99,BM,C,18,1,165,FALSE,North,TRUE,FALSE
11,TR31,11.1,506,3,NBM,F,18,2,160,FALSE,South,FALSE,FALSE
12,TR31,11.1,737,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
13,TR31,11.1,738,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
14,TR31,11.1,739,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
15,TR31,11.1,740,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
16,TR31,11.1,741,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
17,TR31,11.1,640,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
18,TR31,11.1,641,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
19,TR31,11.1,642,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
20,TR31,11.1,643,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
21,TR31,11.1,108,45,NBM,C,20,6,120,FALSE,South,TRUE,FALSE
22,TR31,11.1,109,8,NBM,C,12,6,120,FALSE,South,FALSE,FALSE
23,TR31,11.1,742,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
24,TR31,11.1,743,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
25,TR31,11.1,744,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
26,TR31,11.1,745,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
27,TR31,11.1,112,50,BM,C,6,1.75,225,FALSE,South,FALSE,FALSE
28,TR31,11.1,113,50,BM,C,6,1.75,225,FALSE,South,FALSE,FALSE
29,TR31,11.1,746,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
30,TR31,11.1,747,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
31,TR31,11.1,748,6,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
32,TR31,11.1,636,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
33,TR31,11.1,637,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
34,TR31,11.1,638,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
35,TR31,11.1,639,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
36,TR31,11.1,468,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
37,TR31,11.1,522,6,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
38,TR31,11.1,115,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
39,TR31,11.1,116,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
40,TR31,11.1,117,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
41,TR31,11.1,118,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
42,TR31,11.1,312,8,NBM,F,19,2.75,135,FALSE,North,FALSE,FALSE
43,TR31,11.1,125,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
44,TR31,11.1,126,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
45,TR31,11.1,127,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
46,TR31,11.1,750,5,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
47,TR31,11.1,749,7,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
48,TR31,11.1,565,7,NBM,PF,12,1.2,67.91,TRUE,Multiple,FALSE,FALSE
49,TR31,11.1,568,4,NBM,PF,12,1.45,66.9,TRUE,Multiple,FALSE,FALSE
50,TR31,11.1,569,5,NBM,PF,12,0.95,68.96,TRUE,Multiple,FALSE,FALSE
51,TR31,11.1,9,25,BM,C,10,3.95,184,FALSE,South,TRUE,FALSE
52,TR31,11.1,10,25,BM,C,10,3.95,184,FALSE,South,TRUE,FALSE
53,TR31,11.1,618,21,NBM,C,7,1.1,110,FALSE,South,FALSE,FALSE
54,TR31,11.1,648,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
55,TR31,11.1,649,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
56,TR31,11.1,650,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
57,TR31,11.1,651,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
58,TR31,11.1,354,3,NBM,PF,12,0.7,69.95,TRUE,Multiple,FALSE,FALSE
59,TR31,11.1,342,3,NBM,C,8,1.2,123.89,FALSE,Multiple,FALSE,FALSE
60,TR31,11.1,551,7,NBM,C,15,1.5,150,FALSE,Multiple,FALSE,FALSE
61,TR31,11.1,619,12,NBM,C,15,1,160,FALSE,Multiple,FALSE,FALSE
62,TR31,11.1,620,5,NBM,C,15,1.25,160,FALSE,Multiple,FALSE,FALSE
63,TR31,11.1,621,6,NBM,C,20,1.25,150,FALSE,Multiple,FALSE,FALSE
64,TR31,11.1,632,3,NBM,F,15,0,30,TRUE,Multiple,FALSE,FALSE
65,TR31,11.1,633,4,NBM,PF,15,0,30,TRUE,Multiple,FALSE,FALSE
66,TR31,11.1,644,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
67,TR31,11.1,645,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
68,TR31,11.1,646,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
69,TR31,11.1,647,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
70,TR31,11.1,31,14,NBM,PF,10,0.5,90,TRUE,North,FALSE,FALSE
71,TR31,11.1,32,14,NBM,PF,10,0.5,90,TRUE,North,FALSE,FALSE
72,TR31,11.1,74,3,NBM,PF,12,1.7,65.95,FALSE,North,FALSE,FALSE
73,TR31,11.1,362,10,NBM,F,7,0,57.89,TRUE,North,FALSE,FALSE
74,TR31,11.1,232,10,NBM,C,14,9.45,57.89,TRUE,South,TRUE,FALSE
75,TR31,11.1,424,6,NBM,PF,12,0.95,68.96,TRUE,North,FALSE,FALSE
76,TR31,11.1,339,5,NBM,C,8,1.14,127.96,FALSE,Multiple,FALSE,FALSE
77,TR31,11.1,340,6,NBM,C,8,1.17,125.88,FALSE,Multiple,FALSE,FALSE
78,TR31,11.1,762,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
79,TR31,11.1,763,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
80,TR31,11.1,764,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
81,TR31,11.1,765,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
82,TR31,11.1,712,3,NBM,C,8,1.49,129,FALSE,Multiple,FALSE,FALSE
83,TR31,11.1,732,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
84,TR31,11.1,733,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
85,TR31,11.1,734,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
86,TR31,11.1,735,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
87,TR31,11.1,684,6,NBM,C,1,2.49,75,FALSE,North,FALSE,FALSE
88,TR31,11.1,432,20,NBM,F,7,0,57.89,TRUE,South,FALSE,FALSE
89,TR31,11.1,657,20,NBM,F,7,0,57.89,TRUE,South,FALSE,FALSE
90,TR31,11.1,736,5,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
91,TR31,11.1,718,3,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
92,TR31,11.1,724,7,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
93,TR31,11.1,725,8,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
94,TR31,11.1,46,15,BM,C,10,5.95,209,FALSE,North,TRUE,FALSE
95,TR31,11.1,47,15,BM,C,10,5.95,209,FALSE,North,TRUE,FALSE
96,TR31,11.1,726,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
97,TR31,11.1,727,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
98,TR31,11.1,728,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
99,TR31,11.1,729,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
100,TR31,11.1,311,8,NBM,C,7,0.5,59.98,TRUE,North,FALSE,FALSE
101,TR31,11.1,476,16,NBM,C,7,0.5,59.98,TRUE,North,FALSE,FALSE
102,TR31,11.1,730,8,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
103,TR31,11.1,731,6,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
104,TR31,11.1,59,60,BM,C,10,2.95,199,FALSE,South,TRUE,FALSE
105,TR31,11.1,60,39,BM,C,10,2.95,199,FALSE,South,TRUE,FALSE
106,TR31,11.1,652,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
107,TR31,11.1,653,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
108,TR31,11.1,654,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
109,TR31,11.1,655,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
110,TR31,11.1,235,5,NBM,F,7,0,57.89,TRUE,Multiple,FALSE,FALSE
111,TR31,11.1,238,10,NBM,F,7,0,57.89,TRUE,Multiple,FALSE,FALSE
112,TR31,11.1,239,10,NBM,F,14,0,57.89,TRUE,Multiple,FALSE,FALSE
113,TR31,11.1,231,10,NBM,F,19,0,57.89,TRUE,South,FALSE,FALSE
114,TR31,11.1,431,10,NBM,F,7,0,57.89,TRUE,South,FALSE,FALSE
115,TR31,11.1,659,20,NBM,F,7,0,56.35,TRUE,South,FALSE,FALSE
116,TR31,11.1,660,18,NBM,F,7,0,56.35,TRUE,South,FALSE,FALSE
117,TR31,11.1,662,24,NBM,F,7,0,54.48,TRUE,South,FALSE,FALSE
118,TR31,11.1,663,24,NBM,F,7,0,54.48,TRUE,South,FALSE,FALSE
119,TR31,11.1,664,20,NBM,F,7,0,54.48,TRUE,South,FALSE,FALSE
120,TR31,11.1,665,20,NBM,F,7,0,52.79,TRUE,South,FALSE,FALSE
121,TR31,11.1,666,20,NBM,F,7,0,52.79,TRUE,South,FALSE,FALSE
122,TR31,11.1,672,10,NBM,F,7,0,63.95,TRUE,South,FALSE,FALSE
123,TR31,11.1,757,3,NBM,F,11,3,90,FALSE,South,FALSE,FALSE
124,TR31,11.1,478,9,NBM,C,4,5,175,FALSE,South,FALSE,FALSE
125,TR31,11.1,720,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
126,TR31,11.1,721,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
127,TR31,11.1,722,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
128,TR31,11.1,723,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
129,TR31,11.2,676,12,NBM,F,18,0,55.2,TRUE,North,FALSE,FALSE
130,TR31,11.2,677,10,NBM,F,18,0,55.3,TRUE,North,FALSE,FALSE
131,TR31,11.2,678,10,NBM,F,15,0,55.5,TRUE,North,FALSE,FALSE
132,TR31,11.2,679,12,NBM,F,15,0,55.6,TRUE,North,FALSE,FALSE
133,TR31,11.2,680,11,NBM,F,15,0,55.7,TRUE,South,FALSE,FALSE
134,TR31,11.2,681,9,NBM,F,9,0,55.8,TRUE,North,FALSE,FALSE
135,TR31,11.2,585,27,BM,C,17,2,160,FALSE,South,FALSE,FALSE
136,TR31,11.2,716,6,NBM,C,8,1.25,86.9,FALSE,North,FALSE,FALSE
137,TR31,11.2,562,6,NBM,F,20,0.99,89,FALSE,South,FALSE,FALSE
138,TR31,11.2,329,99,BM,C,18,1,165,FALSE,North,TRUE,FALSE
139,TR31,11.2,506,3,NBM,F,18,2,160,FALSE,South,FALSE,FALSE
140,TR31,11.2,737,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
141,TR31,11.2,738,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
142,TR31,11.2,739,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
143,TR31,11.2,740,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
144,TR31,11.2,741,4,NBM,F,9,0,58.1,TRUE,North,FALSE,FALSE
145,TR31,11.2,640,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
146,TR31,11.2,641,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
147,TR31,11.2,642,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
148,TR31,11.2,643,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
149,TR31,11.2,108,44,NBM,C,20,6,120,FALSE,South,TRUE,FALSE
150,TR31,11.2,109,8,NBM,C,12,6,120,FALSE,South,FALSE,FALSE
151,TR31,11.2,742,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
152,TR31,11.2,743,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
153,TR31,11.2,744,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
154,TR31,11.2,745,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
155,TR31,11.2,112,50,BM,C,6,1.75,225,FALSE,South,FALSE,FALSE
156,TR31,11.2,113,50,BM,C,6,1.75,225,FALSE,South,FALSE,FALSE
157,TR31,11.2,746,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
158,TR31,11.2,747,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
159,TR31,11.2,748,6,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
160,TR31,11.2,636,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
161,TR31,11.2,637,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
162,TR31,11.2,638,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
163,TR31,11.2,639,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
164,TR31,11.2,468,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
165,TR31,11.2,522,6,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
166,TR31,11.2,115,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
167,TR31,11.2,116,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
168,TR31,11.2,117,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
169,TR31,11.2,118,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
170,TR31,11.2,125,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
171,TR31,11.2,126,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
172,TR31,11.2,127,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
173,TR31,11.2,750,5,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
174,TR31,11.2,749,7,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
175,TR31,11.2,565,7,NBM,PF,12,1.2,67.91,TRUE,Multiple,FALSE,FALSE
176,TR31,11.2,568,4,NBM,PF,12,1.45,66.9,TRUE,Multiple,FALSE,FALSE
177,TR31,11.2,569,5,NBM,PF,12,0.95,68.96,TRUE,Multiple,FALSE,FALSE
178,TR31,11.2,9,25,BM,C,10,3.95,184,FALSE,South,TRUE,FALSE
179,TR31,11.2,10,25,BM,C,10,3.95,184,FALSE,South,TRUE,FALSE
180,TR31,11.2,618,21,NBM,C,7,1.1,110,FALSE,South,FALSE,FALSE
181,TR31,11.2,648,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
182,TR31,11.2,649,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
183,TR31,11.2,650,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
184,TR31,11.2,651,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
185,TR31,11.2,354,3,NBM,PF,12,0.7,69.95,TRUE,Multiple,FALSE,FALSE
186,TR31,11.2,342,3,NBM,C,8,1.2,123.89,FALSE,Multiple,FALSE,FALSE
187,TR31,11.2,551,7,NBM,C,15,1.5,150,FALSE,Multiple,FALSE,FALSE
188,TR31,11.2,619,12,NBM,C,15,1,160,FALSE,Multiple,FALSE,FALSE
189,TR31,11.2,620,5,NBM,C,15,1.25,160,FALSE,Multiple,FALSE,FALSE
190,TR31,11.2,621,6,NBM,C,20,1.25,150,FALSE,Multiple,FALSE,FALSE
191,TR31,11.2,632,3,NBM,F,15,0,30,TRUE,Multiple,FALSE,FALSE
192,TR31,11.2,633,4,NBM,PF,15,0,30,TRUE,Multiple,FALSE,FALSE
193,TR31,11.2,644,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
194,TR31,11.2,645,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
195,TR31,11.2,646,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
196,TR31,11.2,647,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
197,TR31,11.2,31,14,NBM,PF,10,0.5,90,TRUE,North,FALSE,FALSE
198,TR31,11.2,32,14,NBM,PF,10,0.5,90,TRUE,North,FALSE,FALSE
199,TR31,11.2,74,3,NBM,PF,12,1.7,65.95,FALSE,North,FALSE,FALSE
200,TR31,11.2,424,6,NBM,PF,12,0.95,68.96,TRUE,North,FALSE,FALSE
201,TR31,11.2,339,5,NBM,C,8,1.14,127.96,FALSE,Multiple,FALSE,FALSE
202,TR31,11.2,340,6,NBM,C,8,1.17,125.88,FALSE,Multiple,FALSE,FALSE
203,TR31,11.2,762,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
204,TR31,11.2,763,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
205,TR31,11.2,764,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
206,TR31,11.2,765,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
207,TR31,11.2,712,3,NBM,C,8,1.49,129,FALSE,Multiple,FALSE,FALSE
208,TR31,11.2,732,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
209,TR31,11.2,733,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
210,TR31,11.2,734,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
211,TR31,11.2,735,4,NBM,F,9,0,58.2,TRUE,South,FALSE,FALSE
212,TR31,11.2,684,6,NBM,C,1,2.49,75,FALSE,North,FALSE,FALSE
213,TR31,11.2,736,5,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
214,TR31,11.2,718,3,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
215,TR31,11.2,724,7,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
216,TR31,11.2,725,8,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
217,TR31,11.2,46,15,BM,C,10,5.95,209,FALSE,North,TRUE,FALSE
218,TR31,11.2,47,15,BM,C,10,5.95,209,FALSE,North,TRUE,FALSE
219,TR31,11.2,726,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
220,TR31,11.2,727,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
221,TR31,11.2,728,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
222,TR31,11.2,729,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
223,TR31,11.2,311,8,NBM,C,7,0.5,59.98,TRUE,North,FALSE,FALSE
224,TR31,11.2,476,16,NBM,C,7,0.5,59.98,TRUE,North,FALSE,FALSE
225,TR31,11.2,730,8,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
226,TR31,11.2,731,6,NBM,F,15,0,65,TRUE,North,FALSE,FALSE
227,TR31,11.2,59,60,BM,C,10,2.95,199,FALSE,South,TRUE,FALSE
228,TR31,11.2,60,39,BM,C,10,2.95,199,FALSE,South,TRUE,FALSE
229,TR31,11.2,652,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
230,TR31,11.2,653,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
231,TR31,11.2,654,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
232,TR31,11.2,655,4,NBM,F,9,0,58.1,TRUE,South,FALSE,FALSE
233,TR31,11.2,362,10,NBM,F,7,0,57.89,TRUE,North,FALSE,FALSE
234,TR31,11.2,232,10,NBM,C,14,9.45,57.89,TRUE,South,TRUE,FALSE
235,TR31,11.2,432,20,NBM,F,7,0,57.89,TRUE,South,FALSE,FALSE
236,TR31,11.2,657,20,NBM,F,7,0,57.89,TRUE,South,FALSE,FALSE
237,TR31,11.2,667,18,NBM,F,7,0,57.89,TRUE,South,FALSE,FALSE
238,TR31,11.2,659,20,NBM,F,7,0,56.35,TRUE,South,FALSE,FALSE
239,TR31,11.2,660,18,NBM,F,7,0,56.35,TRUE,South,FALSE,FALSE
240,TR31,11.2,662,24,NBM,F,7,0,54.48,TRUE,South,FALSE,FALSE
241,TR31,11.2,663,24,NBM,F,7,0,54.48,TRUE,South,FALSE,FALSE
242,TR31,11.2,664,20,NBM,F,7,0,54.48,TRUE,South,FALSE,FALSE
243,TR31,11.2,665,20,NBM,F,7,0,52.79,TRUE,South,FALSE,FALSE
244,TR31,11.2,666,20,NBM,F,7,0,52.79,TRUE,South,FALSE,FALSE
245,TR31,11.2,235,5,NBM,F,7,0,57.89,TRUE,Multiple,FALSE,FALSE
246,TR31,11.2,668,20,NBM,F,7,0,56.35,TRUE,South,FALSE,FALSE
247,TR31,11.2,669,16,NBM,F,7,0,54.48,TRUE,South,FALSE,FALSE
248,TR31,11.2,670,8,NBM,F,7,0,54.48,TRUE,South,FALSE,FALSE
249,TR31,11.2,671,20,NBM,F,7,0,52.79,TRUE,South,FALSE,FALSE
250,TR31,11.2,672,10,NBM,F,7,0,63.95,TRUE,South,FALSE,FALSE
251,TR31,11.2,238,10,NBM,F,7,0,57.89,TRUE,Multiple,FALSE,FALSE
252,TR31,11.2,239,10,NBM,F,14,0,57.89,TRUE,Multiple,FALSE,FALSE
253,TR31,11.2,231,10,NBM,F,19,0,57.89,TRUE,South,FALSE,FALSE
254,TR31,11.2,431,10,NBM,F,7,0,57.89,TRUE,South,FALSE,FALSE
255,TR31,11.2,757,3,NBM,F,11,3,70,FALSE,South,FALSE,FALSE
256,TR31,11.2,478,9,NBM,C,4,5,175,FALSE,South,FALSE,FALSE
257,TR31,11.2,720,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
258,TR31,11.2,721,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
259,TR31,11.2,722,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
260,TR31,11.2,723,4,NBM,F,9,0,58.2,TRUE,North,FALSE,FALSE
261,TR31,11.3,676,12,NBM,F,18,0,55.2,TRUE,North,FALSE,FALSE
262,TR31,11.3,677,10,NBM,F,18,0,55.3,TRUE,North,FALSE,FALSE
263,TR31,11.3,678,10,NBM,F,15,0,55.5,TRUE,North,FALSE,FALSE
264,TR31,11.3,679,12,NBM,F,15,0,55.6,TRUE,North,FALSE,FALSE
265,TR31,11.3,680,11,NBM,F,15,0,55.7,TRUE,South,FALSE,FALSE
266,TR31,11.3,681,9,NBM,F,9,0,55.8,TRUE,North,FALSE,FALSE
267,TR31,11.3,585,27,BM,C,17,2,160,FALSE,South,FALSE,FALSE
268,TR31,11.3,716,6,NBM,C,8,1.25,86.9,FALSE,North,FALSE,FALSE
269,TR31,11.3,562,6,NBM,F,20,0.99,99,FALSE,South,FALSE,FALSE
270,TR31,11.3,329,99,BM,C,18,1,165,FALSE,North,TRUE,FALSE
271,TR31,11.3,737,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
272,TR31,11.3,738,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
273,TR31,11.3,739,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
274,TR31,11.3,740,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
275,TR31,11.3,741,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
276,TR31,11.3,640,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
277,TR31,11.3,641,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
278,TR31,11.3,642,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
279,TR31,11.3,643,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
280,TR31,11.3,108,44,NBM,C,20,6,120,FALSE,South,TRUE,FALSE
281,TR31,11.3,109,8,NBM,C,12,6,120,FALSE,South,FALSE,FALSE
282,TR31,11.3,112,50,BM,C,6,3.25,225,FALSE,South,FALSE,FALSE
283,TR31,11.3,113,50,BM,C,6,3.25,225,FALSE,South,FALSE,FALSE
284,TR31,11.3,746,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
285,TR31,11.3,747,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
286,TR31,11.3,748,6,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
287,TR31,11.3,636,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
288,TR31,11.3,637,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
289,TR31,11.3,638,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
290,TR31,11.3,639,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
291,TR31,11.3,115,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
292,TR31,11.3,116,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
293,TR31,11.3,117,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
294,TR31,11.3,118,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
295,TR31,11.3,125,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
296,TR31,11.3,126,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
297,TR31,11.3,127,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
298,TR31,11.3,565,7,NBM,PF,12,1.2,67.91,TRUE,Multiple,FALSE,FALSE
299,TR31,11.3,568,4,NBM,PF,12,1.45,66.9,TRUE,Multiple,FALSE,FALSE
300,TR31,11.3,569,5,NBM,PF,12,0.95,68.96,TRUE,Multiple,FALSE,FALSE
301,TR31,11.3,9,25,BM,C,10,3.95,184,FALSE,South,TRUE,FALSE
302,TR31,11.3,10,25,BM,C,10,3.95,184,FALSE,South,TRUE,FALSE
303,TR31,11.3,618,21,NBM,C,7,1.1,110,FALSE,South,FALSE,FALSE
304,TR31,11.3,648,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
305,TR31,11.3,649,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
306,TR31,11.3,650,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
